timestamp_,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
0.275938,-0.032289,0.025137,-0.065702,-0.089999,0.001720,-0.376534,0.044853,0.303428
0.275977,-0.053804,0.023829,-0.089115,-0.068605,0.047404,-0.264053,0.069176,0.380456
0.276016,-0.034920,0.008521,-0.043062,-0.083650,0.025298,-0.312266,0.012721,0.521820
0.276055,-0.050398,0.013416,-0.070178,-0.045029,0.050314,-0.319682,0.021149,-0.284559
0.276094,-0.039906,0.032711,-0.057824,-0.053540,0.043631,-0.340759,0.003962,0.360282
0.276133,-0.030041,0.021575,-0.067986,-0.012816,0.039842,-0.316290,0.035964,0.101260
0.276172,-0.031954,0.013253,-0.051758,-0.037581,0.035794,-0.322551,0.015266,-0.339546
0.276211,-0.046902,0.021041,-0.043830,-0.013185,0.052228,-0.303132,0.032217,-0.105766
0.276250,-0.045032,0.006938,-0.032765,-0.018729,0.083891,-0.346207,0.059956,-0.642664
0.276289,-0.041199,0.006400,-0.034828,-0.014052,0.053987,-0.305503,0.009739,-0.415552
0.276328,-0.042257,0.020958,-0.045560,0.010741,0.044285,-0.351496,0.060873,0.053585
0.276367,-0.008318,0.024596,-0.048587,0.014139,0.057422,-0.306700,0.036943,-0.329342
0.276406,-0.037013,0.025938,-0.039371,-0.015971,0.036131,-0.272592,0.041448,-0.208388
0.276445,-0.013467,0.026900,-0.021094,0.027851,0.057746,-0.265821,0.039797,-0.192435
0.276484,-0.046066,0.027421,-0.045040,0.040401,0.009983,-0.261915,0.026306,0.071855
0.276523,-0.050820,0.041572,-0.024456,0.045881,0.079885,-0.265187,0.040118,-0.124403
0.276562,-0.015012,0.010831,0.000808,0.065917,0.077547,-0.305261,0.050577,-0.471023
0.276602,-0.039812,0.032799,-0.022775,0.069299,0.044644,-0.246877,0.036611,-0.365859
0.276641,-0.044930,0.020996,-0.001992,0.073529,0.008408,-0.208296,0.056301,0.084141
0.276680,-0.038984,0.019157,-0.003606,0.084188,0.032260,-0.266126,0.021273,-0.514256
0.276719,-0.021361,0.015349,-0.004334,0.110199,0.033247,-0.229406,-0.000408,0.387698
0.276758,-0.025218,0.035976,0.018953,0.074535,0.074274,-0.288821,0.049614,0.106496
0.276797,-0.024073,0.025470,0.008129,0.105805,0.054047,-0.184636,0.027017,-0.460691
0.276836,-0.040184,0.022618,0.004036,0.095304,0.062743,-0.160818,0.046649,-0.059581
0.276875,-0.034516,0.030660,-0.007321,0.137719,0.061727,-0.213143,0.031547,-0.061512
0.276914,-0.038217,0.025201,0.013436,0.172993,0.088397,-0.257644,0.057302,0.270386
0.276953,-0.018891,0.019741,0.003029,0.149262,0.073980,-0.196448,0.052253,-0.039837
0.276992,-0.028668,0.018464,0.028215,0.156442,0.077228,-0.181252,0.018010,-0.037389
0.277031,-0.011215,0.026282,0.026152,0.167353,0.069235,-0.221773,0.044515,-0.722937
0.277070,-0.038166,0.015538,-0.001435,0.198504,0.045133,-0.234519,0.023010,0.302085
0.277109,-0.025486,0.023136,0.039635,0.188962,0.044952,-0.117857,0.027981,-0.073715
0.277148,-0.035529,0.044941,-0.006937,0.174272,0.036181,-0.178532,0.039823,-0.113891
0.277187,-0.008390,0.023260,0.049121,0.214706,0.007778,-0.192446,0.045267,-0.221333
0.277227,-0.012719,0.016076,0.026569,0.200760,0.105945,-0.153919,0.058236,-0.186313
0.277266,-0.022877,0.048855,0.040639,0.200917,0.075804,-0.138275,0.040491,-0.412405
0.277305,-0.041115,0.038721,0.043097,0.239660,0.063634,-0.123068,0.032216,0.398122
0.277344,-0.025782,0.023326,0.086908,0.254350,0.063882,-0.172261,0.049042,0.494686
0.277383,-0.019045,0.030531,0.060037,0.239732,0.025602,-0.190903,0.019262,-0.621282
0.277422,-0.017597,0.032780,0.078314,0.234516,0.058712,-0.170791,0.034617,-0.424212
0.277461,-0.021714,0.036221,0.049502,0.264388,0.045453,-0.165343,0.036593,0.013746
0.277500,-0.015246,0.037391,0.046575,0.266372,0.019651,-0.132919,0.073622,0.230156
0.277539,-0.013002,0.024825,0.051166,0.297039,0.047203,-0.091763,0.036042,-0.244987
0.277578,-0.011131,0.037896,0.069355,0.325334,0.055855,-0.089454,0.042177,0.194106
0.277617,-0.021430,0.024655,0.062785,0.317692,0.071521,-0.054193,0.047315,-0.175374
0.277656,-0.022534,0.035554,0.075806,0.324905,0.059140,-0.061573,0.062068,-0.170043
0.277695,-0.002237,0.034081,0.058601,0.317773,0.054588,-0.105629,0.074920,-0.103311
0.277734,-0.021369,0.040581,0.075348,0.349062,0.072484,-0.015307,0.005980,-0.772341
0.277773,-0.006821,0.020402,0.077720,0.337499,0.023160,-0.126345,0.050281,-0.425021
0.277813,-0.011599,0.026007,0.093391,0.354286,0.064520,-0.073615,0.028062,-0.916601
0.277852,-0.013589,0.038975,0.082839,0.341612,0.041759,-0.001627,0.022815,0.013707
0.277891,-0.031153,0.029633,0.081728,0.378385,0.076187,0.000750,0.060621,0.078132
0.277930,-0.008773,0.028244,0.104596,0.368596,0.065833,0.003281,0.116698,-0.270440
0.277969,-0.013645,0.024941,0.100928,0.379990,0.081408,-0.015221,0.116902,-0.460596
0.278008,-0.013894,0.029919,0.108965,0.407166,0.042763,0.036268,0.152938,-0.854761
0.278047,-0.011616,0.032035,0.114408,0.416725,0.076538,0.060367,0.103429,-0.269734
0.278086,-0.009723,0.041455,0.097800,0.425902,0.063765,0.069363,0.010153,-0.757119
0.278125,-0.009300,0.051140,0.098383,0.441708,0.080728,0.069304,-0.037986,0.118554
0.278164,-0.019138,0.042821,0.095501,0.419726,0.071760,0.068332,-0.031707,0.121102
0.278203,0.004620,0.025099,0.087027,0.434582,0.067752,0.057667,-0.007069,0.273413
0.278242,-0.011138,0.027441,0.104353,0.437954,0.050086,0.089501,0.040078,-0.588254
0.278281,-0.013591,0.035917,0.118271,0.473899,0.053126,0.062086,0.113484,-0.056667
0.278320,-0.009326,0.019732,0.118766,0.471801,0.066794,0.147606,0.126924,-0.110994
0.278359,-0.010664,0.033618,0.103706,0.468836,0.060866,0.097319,0.088834,-0.725440
0.278398,-0.013990,0.027097,0.128020,0.465680,0.072878,0.116053,0.015546,-0.362605
0.278438,-0.017787,0.023984,0.136461,0.491025,0.078299,0.141488,-0.030621,-0.341110
0.278477,-0.007155,0.043080,0.123572,0.489030,0.047720,0.166144,-0.009588,0.278195
0.278516,0.002292,0.028856,0.115385,0.501430,0.074429,0.173509,0.014144,-0.472202
0.278555,-0.001754,0.018345,0.138374,0.526095,0.071202,0.152410,0.022928,0.126066
0.278594,0.001355,0.028517,0.139205,0.540370,0.085342,0.184069,0.052986,-0.936627
0.278633,-0.005821,0.022939,0.153014,0.553361,0.087270,0.186512,0.098500,0.463261
0.278672,-0.003302,0.025347,0.129359,0.525225,0.071005,0.174920,0.088951,-0.007286
0.278711,-0.008362,0.038030,0.142447,0.577889,0.086683,0.154669,0.011425,0.113055
0.278750,-0.009941,0.033904,0.143317,0.536910,0.070828,0.211782,0.007311,-0.309897
0.278789,-0.003601,0.040434,0.158051,0.565332,0.049162,0.218958,0.001547,-0.080510
0.278828,-0.003216,0.025880,0.159994,0.590473,0.083570,0.255242,0.028619,-0.167067
0.278867,-0.004106,0.046262,0.154565,0.583032,0.100943,0.242616,0.034016,0.154396
0.278906,-0.000968,0.034252,0.186900,0.565390,0.034214,0.237554,0.092488,0.110186
0.278945,0.014495,0.031297,0.161816,0.607265,0.054008,0.272975,0.038368,0.287262
0.278984,0.010447,0.039693,0.144124,0.598012,0.077822,0.218577,0.073197,-0.233499
0.279023,-0.010114,0.035576,0.157625,0.590422,0.076951,0.256026,0.037441,0.265912
0.279062,0.002522,0.057949,0.177159,0.607700,0.080569,0.275238,0.036628,0.210134
0.279102,-0.007824,0.044299,0.165845,0.619354,0.098215,0.286556,0.028945,0.343365
0.279141,0.015720,0.034987,0.166661,0.633557,0.068013,0.288293,-0.020550,0.801135
0.279180,-0.010743,0.036982,0.173000,0.609015,0.082962,0.241956,0.032830,-0.057505
0.279219,0.010962,0.048963,0.177951,0.668405,0.046985,0.327899,0.016923,0.052636
0.279258,-0.007522,0.047648,0.175171,0.625202,0.062649,0.352937,0.071308,0.274313
0.279297,-0.003025,0.029207,0.168688,0.641636,0.087372,0.295405,0.072998,0.330234
0.279336,0.006866,0.018244,0.180065,0.652532,0.101590,0.322109,0.071861,0.119211
0.279375,0.017686,0.039974,0.185811,0.652046,0.034937,0.303882,0.046765,-0.532846
0.279414,0.006735,0.040054,0.202127,0.655521,0.046814,0.319818,0.048503,-0.221528
0.279453,0.009040,0.044227,0.192588,0.656212,0.088987,0.318385,0.018072,-0.637152
0.279492,0.009195,0.034539,0.210015,0.672766,0.054480,0.328764,0.000227,0.066795
0.279531,0.005414,0.033728,0.213120,0.695256,0.089602,0.375629,0.045729,0.544510
0.279570,0.030135,0.042572,0.175044,0.717007,0.103704,0.353952,0.100684,0.509159
0.279609,-0.009750,0.047108,0.233837,0.703583,0.063103,0.384837,0.037377,-0.220517
0.279648,0.013670,0.032243,0.210078,0.698744,0.086063,0.363321,0.044452,0.045178
0.279687,0.009384,0.025951,0.212628,0.711759,0.074121,0.363256,0.022814,0.571257
0.279727,0.015280,0.043403,0.200391,0.737802,0.090312,0.380608,0.037608,0.673281
0.279766,0.022758,0.039279,0.204771,0.738371,0.068090,0.381360,0.025795,0.068242
0.279805,-0.001995,0.043377,0.202613,0.713375,0.072875,0.428730,0.021516,0.443867
0.279844,0.025451,0.039233,0.218051,0.748666,0.052561,0.454030,0.017605,-0.021601
0.279883,0.010361,0.027095,0.202098,0.735657,0.070799,0.426851,0.022112,0.434198
0.279922,0.022411,0.040497,0.214132,0.752872,0.070776,0.376710,0.038151,0.297768
0.279961,0.007071,0.045267,0.196723,0.724675,0.054722,0.446235,0.045796,-0.157697
0.280000,0.009668,0.047078,0.227468,0.776871,0.070197,0.444282,0.061846,0.435770
0.280039,0.013467,0.040101,0.225557,0.743941,0.084039,0.444366,0.011611,0.131290
0.280078,0.013125,0.033361,0.228569,0.757345,0.081668,0.485659,0.050138,-0.630036
0.280117,0.020987,0.039853,0.215404,0.738633,0.092284,0.448403,0.036044,0.100509
0.280156,0.028025,0.043027,0.224529,0.736056,0.041679,0.427769,0.044598,0.505737
0.280195,0.037229,0.042332,0.229359,0.774176,0.070634,0.463957,0.032749,-0.073494
0.280234,0.024147,0.040133,0.237146,0.767165,0.104963,0.446484,0.072924,-0.284073
0.280273,0.017064,0.051201,0.229501,0.743515,0.063803,0.447359,0.036590,0.589618
0.280313,0.022656,0.036684,0.255687,0.793195,0.083226,0.414122,0.035200,0.161310
0.280352,0.013500,0.029619,0.243457,0.773661,0.093442,0.474122,0.019706,0.320181
0.280391,0.010957,0.042394,0.232693,0.764004,0.067491,0.489585,0.064267,0.370325
0.280430,0.009781,0.049251,0.241939,0.773582,1.003960,0.464828,0.060938,0.242151
0.280469,0.026016,0.019978,0.230591,0.794517,1.156130,0.513894,0.038543,0.238453
0.280508,0.044484,0.035749,0.242575,0.760031,0.294872,0.502282,0.051608,-0.290180
0.280547,0.030485,0.034554,0.267586,0.800078,-0.710735,0.531471,0.030892,-0.320846
0.280586,0.022761,0.045664,0.235456,0.783816,-0.925991,0.543448,0.027740,0.426277
0.280625,0.021402,0.045029,0.274644,0.797597,-0.181741,0.506497,0.029611,0.225660
0.280664,0.016547,0.041856,0.247638,0.785397,0.753673,0.539950,0.024596,-0.034393
0.280703,0.028806,0.034614,0.260013,0.818417,1.060414,0.498196,0.034638,0.285229
0.280742,0.010492,0.021886,0.274660,0.801590,0.333375,0.482906,0.068939,0.561324
0.280781,0.023777,0.030875,0.265538,0.792313,-0.523061,0.527068,0.017379,-0.783165
0.280820,0.023379,0.048495,0.258969,0.806495,-0.713554,0.546248,0.001022,-0.205897
0.280859,0.039747,0.054630,0.253938,0.817185,-0.246349,0.523051,0.068319,-0.280878
0.280898,0.017212,0.034238,0.289036,0.796937,0.568545,0.501284,0.044100,0.183780
0.280938,0.035777,0.030214,0.265963,0.813135,0.825797,0.530647,0.066150,0.476524
0.280977,0.036432,0.031784,0.278838,0.801715,0.338919,0.539002,0.029479,0.092917
0.281016,0.033708,0.039823,0.294547,0.794301,-0.359363,0.524305,0.070087,0.011684
0.281055,0.030395,0.057858,0.286276,0.808280,-0.618465,0.532277,0.021589,0.148261
0.281094,0.033677,0.031448,0.269196,0.810728,-0.235602,0.502166,0.002651,0.435878
0.281133,0.022222,0.038758,0.287681,0.810701,0.413241,0.531625,-0.013972,0.412883
0.281172,0.027783,0.042023,0.276581,0.811558,0.682390,0.584084,0.021482,0.533299
0.281211,0.025707,0.034732,0.282829,0.813158,0.371326,0.512219,0.071635,0.407554
0.281250,0.016752,0.044979,0.292389,0.812605,-0.248327,0.576309,0.042069,0.124093
0.281289,0.036231,0.051656,0.273345,0.815199,-0.501855,0.506122,0.051454,-0.316161
0.281328,0.027510,0.052426,0.281256,0.808418,-0.256297,0.540329,0.057729,-0.065927
0.281367,0.041965,0.035739,0.284157,0.788439,0.307839,0.538080,0.040235,-0.052606
0.281406,0.019101,0.034883,0.284889,0.783126,0.599967,0.535527,0.014302,0.277165
0.281445,0.037509,0.056418,0.291666,0.827822,0.339255,0.631309,0.069803,0.001340
0.281484,0.046946,0.050325,0.292092,0.795981,-0.160116,0.584962,0.051671,0.155472
0.281523,0.018603,0.038221,0.309584,0.808694,-0.438420,0.533122,0.040914,0.598686
0.281562,0.025745,0.041462,0.278014,0.808106,-0.214672,0.551885,0.073839,-0.163873
0.281602,0.037535,0.017000,0.286295,0.817448,0.224852,0.561527,0.014347,0.031978
0.281641,0.037697,0.034668,0.313772,0.806466,0.515222,0.559227,0.054132,0.107915
0.281680,0.022841,0.044249,0.272989,0.787637,0.325274,0.569008,0.038612,-0.074395
0.281719,0.036422,0.036657,0.315129,0.789095,-0.052571,0.535411,0.030745,-0.101070
0.281758,0.037014,0.045390,0.304537,0.791546,-0.339908,0.533205,0.039610,0.366007
0.281797,0.020191,0.031533,0.313886,0.809757,-0.185317,0.556068,0.028341,0.594042
0.281836,0.023862,0.033127,0.306106,0.784648,0.168393,0.565637,0.019768,0.176142
0.281875,0.050051,0.036694,0.324014,0.795370,0.449346,0.609430,0.072311,-0.011992
0.281914,0.039988,0.038023,0.304246,0.784929,0.289362,0.570800,0.030327,0.031775
0.281953,0.039494,0.036571,0.289204,0.790889,0.003726,0.571676,0.040821,0.793158
0.281992,0.033926,0.051317,0.304849,0.774290,-0.227246,0.528144,0.043229,0.205240
0.282031,0.050169,0.038007,0.299330,0.778631,-0.160952,0.621991,0.005486,0.300017
0.282070,0.034319,0.038424,0.293942,0.779345,0.128364,0.609264,0.026830,0.248508
0.282109,0.038760,0.024519,0.290229,0.756640,0.366624,0.550523,0.015004,-0.146960
0.282148,0.026175,0.043088,0.312338,0.762212,0.301829,0.601270,0.041385,0.613916
0.282187,0.045193,0.048169,0.312824,0.763137,-0.021798,0.586830,0.016985,0.665189
0.282227,0.040492,0.026222,0.298810,0.746466,-0.164863,0.532411,0.017595,-0.956200
0.282266,0.025440,0.044888,0.317327,0.766871,-0.122565,0.527685,0.053290,-0.211952
0.282305,0.031699,0.050116,0.306504,0.747257,0.066782,0.567036,0.046282,1.083022
0.282344,0.041060,0.018620,0.333585,0.766542,0.317666,0.519503,0.051757,0.334022
0.282383,0.035377,0.046820,0.323300,0.753696,0.255413,0.560863,0.011377,0.298387
0.282422,0.039065,0.032429,0.328521,0.774751,0.086822,0.536193,0.034038,0.557436
0.282461,0.032089,0.040190,0.335691,0.743325,-0.152315,0.493577,0.037421,0.500921
0.282500,0.033814,0.029026,0.317129,0.762598,-0.122817,0.555443,0.059821,-0.060886
0.282539,0.033442,0.029120,0.289761,0.732539,0.028598,0.505722,0.039699,0.385711
0.282578,0.045291,0.025583,0.313939,0.727767,0.240866,0.500051,0.004567,0.370009
0.282617,0.053764,0.033816,0.324043,0.750003,0.238648,0.513493,0.034563,0.313771
0.282656,0.050097,0.026952,0.342048,0.761117,0.085527,0.514779,0.031246,0.334611
0.282695,0.049202,0.043443,0.330746,0.718123,-0.103262,0.561196,0.018999,0.834537
0.282734,0.037775,0.025648,0.334187,0.700926,-0.115959,0.525714,0.009927,0.350696
0.282773,0.028079,0.022936,0.341929,0.689521,0.038182,0.516897,0.004333,0.002028
0.282813,0.023177,0.044376,0.329843,0.682847,0.189462,0.530759,0.031996,0.491460
0.282852,0.033527,0.037963,0.350542,0.656135,0.246582,0.479124,0.016168,-0.223155
0.282891,0.042625,0.029355,0.326393,0.656865,0.094236,0.471939,0.045162,0.119210
0.282930,0.051475,0.029999,0.328615,0.676602,-0.023810,0.491628,0.012382,0.517148
0.282969,0.045028,0.024984,0.347023,0.712227,-0.079878,0.492473,0.067846,0.086331
0.283008,0.027801,0.034745,0.356055,0.674846,-0.001974,0.525291,0.049548,-0.184746
0.283047,0.042716,0.020295,0.354112,0.665580,0.186806,0.434216,0.036737,0.155870
0.283086,0.037147,0.024718,0.337942,0.668295,0.191098,0.504469,0.018987,-0.075678
0.283125,0.029459,0.031278,0.335397,0.668347,0.094371,0.527550,0.028835,0.393141
0.283164,0.029673,0.027369,0.345177,0.660086,0.002448,0.465156,0.022800,-0.064675
0.283203,0.057234,0.033731,0.327331,0.652549,-0.037654,0.513274,0.012878,0.497926
0.283242,0.051520,0.042283,0.363751,0.609793,0.022673,0.485446,0.041533,-0.075008
0.283281,0.042654,0.020104,0.330825,0.606187,0.116118,0.542823,0.065929,0.306885
0.283320,0.031669,0.020381,0.356270,0.617138,0.164086,0.487183,0.043833,0.175404
0.283359,0.047156,0.028496,0.331121,0.596991,0.119722,0.530539,0.036647,0.491325
0.283398,0.037103,0.021914,0.355088,0.579554,-0.023474,0.465158,0.052023,0.299150
0.283438,0.039972,0.032013,0.351153,0.620835,-0.049226,0.487582,-0.004276,-0.187088
0.283477,0.052965,0.029589,0.342795,0.581276,-0.002591,0.441750,0.002885,-0.220375
0.283516,0.036286,0.035443,0.335961,0.568371,0.106470,0.496946,0.021544,0.028241
0.283555,0.030163,0.017002,0.361396,0.556754,0.133510,0.470269,0.046063,-0.029753
0.283594,0.030307,0.026400,0.366256,0.572563,0.119606,0.452437,0.051859,0.124638
0.283633,0.043400,0.034555,0.363204,0.545260,0.034526,0.456545,0.008298,-0.279453
0.283672,0.041120,0.039139,0.359017,0.550896,-0.055524,0.460806,0.025883,0.053431
0.283711,0.052899,0.019715,0.343934,0.530985,0.024720,0.447896,0.002947,-0.271978
0.283750,0.023187,0.039168,0.357926,0.540033,0.104679,0.463690,0.044647,-0.762785
0.283789,0.044363,0.027091,0.375513,0.526969,0.139349,0.468010,0.023761,0.114158
0.283828,0.043131,0.031965,0.345952,0.513846,0.084854,0.468270,0.020770,-0.448259
0.283867,0.042319,0.030681,0.342185,0.536096,0.057446,0.441014,0.021605,-0.322486
0.283906,0.031447,0.021962,0.356303,0.506956,-0.025769,0.428286,0.014038,0.076798
0.283945,0.043327,0.023019,0.345079,0.498105,0.025452,0.402253,0.025632,0.305919
0.283984,0.036461,0.027291,0.381155,0.482504,0.091045,0.422200,0.007237,0.190781
0.284023,0.033822,0.038860,0.361273,0.476361,0.125205,0.491832,0.025777,-0.235103
0.284062,0.036610,0.035016,0.386260,0.455054,0.103461,0.467899,0.024399,-0.042645
0.284102,0.042448,0.031214,0.357048,0.472929,0.029376,0.397034,0.022373,-0.277104
0.284141,0.031028,0.007790,0.361520,0.458865,0.029400,0.424330,-0.015422,0.245343
0.284180,0.041041,0.028543,0.375197,0.441087,-0.012418,0.413241,0.017912,0.436759
0.284219,0.030844,0.020522,0.370474,0.446782,0.083394,0.407459,-0.004327,0.256580
0.284258,0.045133,0.019744,0.358105,0.417900,0.069523,0.430669,0.042094,-0.244236
0.284297,0.037046,0.017419,0.366386,0.400328,0.084605,0.439545,0.050222,-0.233126
0.284336,0.032789,0.030442,0.370419,0.418644,0.040108,0.446228,-0.006944,-0.191895
0.284375,0.033076,0.021847,0.353233,0.376096,0.015647,0.410235,-0.002829,-0.489622
0.284414,0.037642,0.016074,0.360309,0.396443,0.011046,0.405557,0.025936,-0.345212
0.284453,0.051542,0.015370,0.372346,0.390150,0.075761,0.407390,0.040472,-0.396523
0.284492,0.050379,0.018769,0.363383,0.392931,0.075954,0.433029,0.027853,-0.396985
0.284531,0.043797,0.031212,0.370530,0.374073,0.060194,0.439836,0.022547,0.149762
0.284570,0.041915,0.008521,0.367721,0.365458,0.020588,0.441426,0.032790,-0.271939
0.284609,0.029422,0.024777,0.381286,0.336444,0.023693,0.379501,-0.005279,-0.024791
0.284648,0.039727,0.019404,0.363328,0.365889,0.033539,0.319428,0.008461,-0.001896
0.284687,0.026527,0.025898,0.396414,0.341362,0.037500,0.398684,0.026732,-0.470558
0.284727,0.035743,0.025562,0.379496,0.327831,0.056607,0.357096,0.021324,-0.227769
0.284766,0.044747,0.013956,0.376997,0.331891,0.065961,0.407951,-0.003856,-0.315931
0.284805,0.047163,0.013881,0.384214,0.298828,0.029926,0.419861,0.035975,-0.588093
0.284844,0.026682,0.015335,0.360934,0.312376,-0.005088,0.398143,-0.009308,-0.453985
0.284883,0.030050,0.028147,0.372121,0.284399,0.029601,0.366744,0.011265,-0.443808
0.284922,0.034053,0.010357,0.358876,0.298504,0.074077,0.389227,0.013393,-0.640234
0.284961,0.033485,0.019275,0.368422,0.265311,0.066061,0.397784,0.008780,-0.238066
0.285000,0.042367,0.024624,0.363502,0.241910,0.043075,0.383632,0.000772,-0.157672
0.285039,0.037429,0.019745,0.383187,0.231611,0.039084,0.413824,-0.006698,-0.457545
0.285078,0.051566,0.031342,0.364336,0.253461,0.025980,0.320893,0.016429,-0.426856
0.285117,0.022161,0.029750,0.377974,0.245307,0.046994,0.340204,0.019676,-0.383311
0.285156,0.030509,0.016232,0.403771,0.242679,0.018927,0.364526,0.001147,0.349396
0.285195,0.054263,0.003279,0.373374,0.207395,0.030910,0.376828,0.009268,-0.325589
0.285234,0.035478,0.017420,0.356588,0.205669,0.092505,0.321806,0.019771,0.047777
0.285273,0.040246,0.020182,0.388091,0.175699,0.043804,0.320819,0.010560,-0.401725
0.285313,0.030450,0.012009,0.377896,0.204209,0.024737,0.397059,0.005454,-0.231331
0.285352,0.033271,0.017330,0.391569,0.185713,0.029735,0.352330,-0.028149,-0.385996
0.285391,0.032064,0.015649,0.390150,0.192410,0.015991,0.303294,-0.021480,-0.067238
0.285430,0.035116,0.001778,0.373556,0.159160,0.065164,0.378547,-0.016813,0.219344
0.285469,0.037677,0.006655,0.396203,0.146181,0.053041,0.324333,0.029624,0.059670
0.285508,0.039357,0.011914,0.379358,0.141693,0.081809,0.382830,0.000412,-0.262805
0.285547,0.046010,0.012585,0.386052,0.127390,0.013409,0.322890,-0.005687,-0.049230
0.285586,0.023797,0.023174,0.377775,0.106269,0.026080,0.352006,-0.013114,-0.591333
0.285625,0.046580,0.028274,0.405780,0.099684,0.044567,0.378852,0.003250,-0.523604
0.285664,0.029211,0.016933,0.403325,0.127577,0.038191,0.362908,-0.024017,-0.320399
0.285703,0.037020,0.024789,0.389391,0.080481,0.083364,0.335503,0.009979,0.016592
0.285742,0.022574,0.019256,0.398817,0.084215,0.048758,0.312006,0.000079,-0.627942
0.285781,0.021840,0.009946,0.374190,0.102404,0.016503,0.338730,-0.005998,-0.461075
0.285820,0.041277,0.014637,0.388057,0.072683,0.049069,0.326419,-0.013789,0.020473
0.285859,0.026750,0.005564,0.409392,0.051913,0.013432,0.290180,-0.012170,0.297371
0.285898,0.012238,0.011078,0.391941,0.067242,0.073506,0.357877,-0.017842,-0.151356
0.285938,0.034350,0.017654,0.394433,0.022948,0.068782,0.345462,0.015627,-0.140987
0.285977,0.023788,0.012649,0.394663,0.051898,0.049581,0.315446,-0.012187,-0.623991
0.286016,0.046989,0.022532,0.388180,0.039254,0.024068,0.315267,-0.003010,-0.082483
0.286055,0.032445,0.009839,0.400167,0.031775,-0.008431,0.339468,-0.003470,0.042802
0.286094,0.046062,0.000155,0.389627,0.024034,0.017597,0.328052,-0.019459,-0.187082
0.286133,0.020589,0.009558,0.390452,0.035288,0.048276,0.375499,-0.049271,-0.339377
0.286172,0.031412,0.008308,0.411561,-0.000147,0.047839,0.304978,0.019543,-0.487704
0.286211,0.031815,0.013941,0.366278,-0.007490,0.025570,0.326629,-0.011777,-0.229320
0.286250,0.031236,0.005417,0.389150,-0.003206,0.053265,0.276999,-0.000440,-0.059577
0.286289,0.043990,-0.000170,0.393400,0.001496,0.019861,0.272397,-0.028075,-0.330190
0.286328,0.042978,0.001329,0.396241,-0.027736,0.050320,0.335996,-0.002430,-0.227680
0.286367,0.039874,0.011608,0.385947,-0.069480,0.010351,0.373014,-0.006549,0.099748
0.286406,0.041315,0.017693,0.395771,-0.057357,0.000284,0.267118,-0.001215,-0.419838
0.286445,0.008470,0.020498,0.402925,-0.039092,0.032590,0.292482,-0.025129,-0.051121
0.286484,0.028671,0.017270,0.389392,-0.061895,0.068913,0.266967,-0.023030,-0.355010
0.286523,0.042120,0.020178,0.401176,-0.069174,0.011166,0.268057,-0.014993,-0.257800
0.286562,0.018918,0.017939,0.389617,-0.052405,0.049431,0.323333,0.010362,0.037837
0.286602,0.028415,0.027845,0.383603,-0.084376,0.039301,0.334020,0.013556,-0.263034
0.286641,0.024836,0.032970,0.394604,-0.087626,0.036284,0.310866,0.020315,0.463128
0.286680,0.029762,0.009250,0.390722,-0.128281,0.041345,0.286614,0.001319,-0.114476
0.286719,0.027976,0.012350,0.404126,-0.094272,0.023014,0.224953,0.007398,-0.631612
0.286758,0.031629,0.008833,0.382666,-0.099641,0.041022,0.312396,-0.000093,-0.021891
0.286797,0.025847,0.000082,0.387967,-0.133096,0.047911,0.308685,-0.010356,-0.308210
0.286836,0.038732,-0.001635,0.384060,-0.149085,0.030474,0.298993,0.000348,-0.056397
0.286875,0.040021,0.002892,0.383802,-0.152345,0.065425,0.288326,-0.015201,0.138511
0.286914,0.041414,0.012307,0.390153,-0.148307,0.039103,0.282318,-0.023223,-0.206119
0.286953,0.030522,0.017068,0.382800,-0.157334,0.035286,0.251020,-0.012454,-0.030495
0.286992,0.039666,0.024106,0.389768,-0.168291,0.007639,0.250286,-0.022077,0.439638
0.287031,0.038722,0.014135,0.415969,-0.183176,0.027246,0.235650,-0.005982,-0.690804
0.287070,0.026818,0.011971,0.393616,-0.156606,-0.001689,0.244018,-0.010937,0.028287
0.287109,0.034666,0.006701,0.387402,-0.153522,0.012847,0.304972,-0.007238,0.479220
0.287148,0.030919,0.008909,0.390766,-0.199633,0.034537,0.257451,-0.000711,-0.622015
0.287187,0.020879,0.018805,0.389237,-0.212006,0.006079,0.301674,-0.006616,0.131884
0.287227,0.016701,0.026001,0.393866,-0.190643,0.042234,0.284726,0.005876,0.081598
0.287266,0.039874,0.004322,0.406289,-0.229112,0.016829,0.256897,-0.024791,0.207556
0.287305,0.023310,0.004451,0.396230,-0.225092,-0.008812,0.217108,0.005970,0.934178
0.287344,0.010960,0.012673,0.355166,-0.238050,0.023313,0.217221,-0.014324,0.632226
0.287383,0.042803,0.001703,0.391276,-0.269680,0.005931,0.238136,-0.024230,-0.001251
0.287422,0.009759,0.013452,0.395006,-0.259790,0.032879,0.238792,-0.038053,1.091584
0.287461,0.035756,0.014324,0.359188,-0.246848,0.048126,0.224368,-0.063801,0.127670
0.287500,0.031475,0.018951,0.390697,-0.236317,0.023020,0.299754,-0.036604,0.102453
0.287539,0.023108,0.005354,0.403993,-0.292432,-0.001678,0.184357,-0.008598,0.333494
0.287578,0.026090,0.004240,0.382478,-0.292983,0.049779,0.259216,-0.039374,0.843133
0.287617,0.027616,0.000207,0.405046,-0.294663,0.019789,0.216990,0.003459,-0.435383
